19930300001859,4852800,5944320,8611200,5545800,0,7,6,4,5,1385.31,1065.31,671.34,3121.96,0,49,0,49
19930300001899,5788800,2098285,3844800,3107200,4,6,15,7,9,5220.09,9989.2,4824.42,20033.71,177,0,0,177
19930400000221,3283200,3380400,2419200,3024000,2,10,9,12,10,3180.46,3566.94,3776.08,10523.48,0,409,0,409
19930400000575,911127,983172,4464000,1303405,0,34,30,7,23,16078.42,15687.63,4595.84,36361.89,0,68,0,68
19930400001114,3175200,2601600,2262109,2816640,2,9,10,12,10,4489.69,5176.29,5756.94,15422.92,170,486,294,950
19930400001329,-1,2403490,3294000,2961163,0,2,12,9,7,329.8,2182.03,2442.1,4953.93,0,139,0,139
19930400001360,3776914,-1,2367360,5679360,5,8,2,6,5,7276.57,1794.88,4081.54,13152.99,353,0,1090,1443
19930400001935,1762560,2265600,3744000,3365672,0,6,10,7,7,1167.3,2214.63,1642.9,5024.83,0,120,0,120
19930500000406,3391200,3272400,1857600,3236676,0,9,9,9,9,11628.13,15779.42,7659.05,35066.6,0,0,267,267
19930500000738,-1,1851428,2209371,2666880,0,0,8,8,5,0,1789.01,1748.0,3537.01,0,578,0,578
19930500000819,-1,2471040,2609280,3699490,0,0,6,6,4,0,1387.5,1501.34,2888.84,0,376,0,376
19930500000936,4838400,2217600,2872800,3600000,4,7,13,5,8,1420.52,3162.37,1476.48,6059.37,170,104,179,453
19930500001167,2030400,2980800,2740114,3768685,0,11,3,8,7,4281.29,577.22,1980.11,6838.62,0,0,264,264
19930500001941,1575529,1409890,1239840,1444721,1,18,23,21,20,5092.06,5517.73,5185.85,15795.64,0,143,309,452
19930600000305,2108160,5760000,1612800,3261600,0,11,4,10,8,11598.87,4026.78,5839.79,21465.44,34,0,0,34
19930600000370,5810400,3715200,3335040,5356800,0,5,6,6,5,1984.01,1589.44,3795.5,7368.95,72,0,0,72
19930600001021,973440,866468,686880,838160,2,31,36,41,36,8165.74,9920.75,8764.58,26851.07,0,0,434,434
19930600001070,4989600,3024000,4752000,4551915,0,5,9,6,6,4284.64,6820.25,7510.82,18615.71,0,950,0,950
19930600001188,4907520,4089600,4475520,5736960,0,6,4,6,5,1344.92,894.38,1342.84,3582.14,0,0,168,168
19930600001614,5810400,-1,-1,7938000,0,5,2,2,3,1394.97,498.44,573.46,2466.87,0,23,389,412
19930600001679,-1,3369600,5572800,7611840,3,2,4,5,3,972.5,340.47,2513.66,3826.63,0,0,160,160
19930700000169,-1,-1,-1,4464000,0,0,2,2,1,0,279.72,733.68,1013.4,0,124,0,124
19930700000293,6674400,-1,2920320,6285600,0,5,2,6,4,1780.33,882.0,2556.0,5218.33,0,0,233,233
19930700000434,1016640,975600,1532160,1248540,2,31,25,16,24,4683.09,3910.96,1834.58,10428.63,0,102,0,102
19930700000728,403200,979200,2592000,4838400,0,4,4,4,4,1142.86,504.4,1032.0,2679.26,0,52,0,52
19930700000951,-1,9244800,-1,7326720,0,0,4,2,2,0,1661.96,247.22,1909.18,0,80,115,195
19930700001245,1746514,1491536,997200,1417545,1,15,20,25,20,1731.97,1881.38,2691.96,6305.31,0,0,425,425
19930700001505,5339520,1296000,1258971,1924697,0,6,20,22,16,1376.14,4666.8,3650.04,9692.98,586,136,350,1072
19930700001726,1743247,2093538,1555200,1931520,0,18,14,14,15,6461.23,4740.82,4651.97,15854.02,2606,4707,9086,16399
